,Day,iPhone 8,iPhone X,iPhone XS,iPhone 11,iPhone 12,iPhone 13
327,327.0,364.99,456.90833333333336,388.4,579.252,519.98,620.5000718964958
328,328.0,364.455,460.855,390.0,582.9825000000001,513.63,620.5047709777405
329,329.0,364.21,461.4433333333333,389.0,588.0,519.0630447999799,631.5011475396393
330,330.0,363.79,455.93666666666667,391.374429565662,587.985,524.985,635.917075905936
331,331.0,361.395,444.15,386.0,585.3066666666667,459.98,631.9125621477884
332,332.0,363.84,449.5220000000001,389.975,592.75,524.7650000000001,633.0568302604282
333,333.0,361.54,448.95,396.0,589.95,527.095,633.0656321169361
334,334.0,359.2075,447.95,399.9975,587.995,519.49,633.0389851691928
335,335.0,360.2533333333334,448.95,407.33,588.6600000000001,517.95,633.0296060700155
336,336.0,353.8,447.99,397.6,589.33,528.99,637.1403433945919
337,337.0,358.02000000000004,451.9475395297436,392.398,585.7475,532.73,626.1015277630639
338,338.0,358.5833333333333,451.2535310567933,392.8,586.2199999999999,463.98,632.0811870252228
339,339.0,363.0,450.9671428571428,403.698,584.44,527.3566666666666,626.1313334553187
340,340.0,357.6,451.3066666666667,397.49,580.315,510.69,620.5042119916358
341,341.0,356.46444444444444,452.2966666666667,394.745,576.88,517.3666666666667,626.0632070785839
342,342.0,361.6666666666667,451.1814285714285,394.245,573.495,488.8966666666667,631.9497408614843
343,343.0,364.9966666666666,447.1940000000001,384.9766666666667,580.495,487.9,631.920425203313
344,344.0,363.596,450.43500445153325,382.9225,600.46,493.9,625.1085116783407
345,345.0,363.67,446.6842661799114,381.0545454545455,619.4159999999999,473.5175,632.0043693066581
346,346.0,364.5566666666667,448.374,379.4425,634.4449999999999,469.3133333333333,631.837584418857
347,347.0,364.3250000000001,446.97,373.0,633.33,505.01,635.9452340375284
348,348.0,376.6616666666667,445.9366666666667,374.48,640.0,483.36,636.2323790210534
349,349.0,399.0,445.294,377.4875,619.98,504.89,635.9372451228257
350,350.0,398.66,445.0,376.985,603.6094223853495,499.675,635.9188563491114
351,351.0,395.77,443.29,371.2816666666667,584.49,497.465,632.9957703793581
352,352.0,383.065,444.5220000000001,369.95,594.72,480.6233333333333,631.8953895224269
353,353.0,363.79,444.47,369.764,598.495,485.3325,631.8877309972384
354,354.0,356.815,446.0352236263697,360.9375,606.995,477.30301947262785,625.0269885741425
355,355.0,366.315,445.465,359.42285714285714,604.99,482.056,631.8824543812264
356,356.0,349.99,447.4883333333333,358.16200000000003,602.98,481.1940000000001,631.8973616015138
357,357.0,359.19,443.488872678966,357.76666666666665,594.99,465.19000000000005,632.0118258746091
358,358.0,411.66,448.725,352.8965761387539,594.9766666666667,455.195,633.748443585466
359,359.0,402.495,448.995,352.0,598.2333333333333,454.83107748869793,636.048854048276
360,360.0,384.5,446.995,355.9533333333333,616.0633333333334,470.24,631.8819710897529
361,361.0,397.8228571428572,448.81,352.9833333333333,606.495,457.31,631.918647433092
362,362.0,411.8333333333333,447.16333333333336,353.46500000000003,599.95,451.89,631.9329803618324
363,363.0,383.325,444.456,352.49,595.65,460.345,631.9225886342946
364,364.0,386.24,440.0,356.2733333333333,593.9966666666667,449.278,631.9228147040618
365,365.0,377.49,436.7466666666666,353.126,600.6099217283496,463.07,635.8187982160621
366,366.0,377.99,434.495,345.24666666666667,595.995,466.42,631.8869597970333
367,367.0,369.49,432.6404163967568,339.1666666666667,593.6433333333333,468.515,637.6120875383673
368,368.0,370.3625,432.9736634872472,338.7733333333333,589.99,461.035,637.6154280332481
369,369.0,375.48,427.9225,337.1466666666667,584.2,447.5388888888888,631.9048908400434
370,370.0,388.3233333333333,424.99,337.0,589.0,471.1766666666667,632.9660651281174
371,371.0,389.97,413.99,337.322,564.0,459.98,631.88427911751
372,372.0,389.97,414.99,335.7357142857143,561.975,471.49,632.9971466353528
373,373.0,384.29,407.21167011754625,338.0,557.3166666666667,426.99,632.0914780454056
374,374.0,384.2925,413.2191997729902,335.61125,563.225,453.0390365757547,637.5883334257393
375,375.0,385.98,409.71,328.3333333333333,563.0481928955226,453.5297809309188,639.1287365873537
376,376.0,387.49,405.66,327.0,562.4280812885394,452.7244663068182,639.1296671929539
377,377.0,380.904,406.56072054419093,330.66,562.0469514912792,446.82904200881615,629.2070163927468
378,378.0,372.98333333333335,405.48,327.0,560.6666666666666,451.29542775453535,636.0463404076152
379,379.0,374.97,403.2766666666666,325.7425,561.9,451.285474702707,636.0469474004436
380,380.0,371.778,403.99916666666655,326.56857142857143,558.8230014750992,452.40113742384835,639.1257871738089
381,381.0,369.99,394.9625,323.5,552.0,450.1389497584371,636.0475247008646
382,382.0,359.19,399.9963576479403,323.5,550.61,451.31356353537035,637.5859433156427
383,383.0,361.89,394.43,324.6801818796064,549.0550000000001,450.4674055304824,636.5036105967404
384,384.0,367.0,405.04750890520506,326.8892020251785,547.99,451.719717720535,637.6092451644923
385,385.0,367.93,408.2991666666667,327.46000000000004,549.0,451.6552080059444,636.0482312664528
386,386.0,368.395,405.25076923076927,327.4866666666667,548.0,451.48244984904926,636.0487947253251
387,387.0,359.28,405.4525,330.105,551.05,451.87405150965367,636.0447927242814
388,388.0,358.925,408.8888888888889,330.2375,582.26,459.25600884573663,636.0367260452281
389,389.0,368.0583333333333,406.7446153846153,330.745,565.755,452.41041890052577,636.0449439185113
390,390.0,362.53,407.306,335.9766666666667,558.99,452.0142035225062,636.0448807078138
391,391.0,363.655,405.07166666666666,335.32666666666665,558.9599282094623,453.0618835119561,639.1183648604758
392,392.0,359.395,405.09777777777776,330.86,563.9596385761398,459.4914415385188,639.1198317073926
393,393.0,349.68,396.0461132880811,339.675,588.725,459.32175560364266,625.0434150005867
394,394.0,351.9642857142857,399.0,340.37142857142857,585.9383333333333,459.76674914448193,636.0346279320792
395,395.0,349.99285714285713,398.745,342.5375,556.99,452.1181138347297,636.0417378244083
396,396.0,351.994,396.3333333333333,337.2366666666667,562.6583333333333,452.4440479732967,636.0409788858041
397,397.0,347.49,395.5,349.97,565.6633333333333,452.052816192794,636.0393290433286
398,398.0,350.99333333333334,394.6666666666667,338.27000000000004,561.5,452.38813188432215,636.0412817083223
399,399.0,352.495,391.7000000000001,346.52111111111105,578.0245563629397,453.2435839193891,639.1103512666766
400,400.0,354.53,391.735,343.74800000000005,582.5166666666667,459.8092035370459,636.0378625378897
401,401.0,352.395,393.99,347.96500000000003,585.4499999999999,464.86635337842813,636.0366581554558
402,402.0,352.495,394.0,340.6625,568.18,451.952961500592,636.0409719402966
403,403.0,341.9925,393.9625,345.1975,593.7850000000001,464.90296702426065,636.0309601005214
404,404.0,347.715,392.0,345.975,554.0,452.08099483642656,636.0432421235485
405,405.0,347.4875,404.72,366.65333333333336,579.0,457.94138753828753,636.0382031418317
406,406.0,355.0,400.7286666666666,362.6433333333334,578.0,459.08230871426,636.0413096416638
407,407.0,349.99,405.2128571428571,346.4775,583.63,459.06626073632384,636.0373452578852
408,408.0,352.33666666666664,407.2075,344.475,558.99,452.8075735882213,636.0442688687481
409,409.0,335.704,419.55428571428575,345.94666666666666,558.95,459.4347275310439,631.9552072380354
410,410.0,314.27,421.16571428571433,345.47,571.99,463.14647571255756,631.9488535066575
411,411.0,341.99,411.2681818181818,346.7275,569.495,459.7201945033686,636.0387519928136
412,412.0,345.5285714285714,417.1014285714286,348.4750000000001,570.275152141509,458.0480609387063,639.1081643863765
413,413.0,353.75333333333333,417.1940000000001,348.4433333333333,579.825,458.63820201849825,636.0408566367129
414,414.0,355.2642857142857,424.99,367.582,572.3266666666667,458.75718557713714,631.956384688253
415,415.0,358.76666666666665,428.99,364.6283333333333,581.33,454.4042920405227,631.9548806722618
416,416.0,332.17333333333335,416.0666666666666,343.838,565.1435062894897,458.0550487071153,639.1087707407162
417,417.0,365.3233333333333,427.8471428571428,359.53200000000004,582.91,461.4461217017209,631.9507615101388
418,418.0,342.99,427.4916666666666,376.15600000000006,582.49,465.01521645400896,631.9572402232732
419,419.0,323.995,427.4185714285714,376.3155555555556,585.1,471.7002783698448,631.9584988230207
420,420.0,314.99,430.112,370.316,581.6545663973376,482.80551439532536,639.0958025761903
421,421.0,324.49,423.538,368.5385714285714,577.95,465.1047511271547,631.958455387555
422,422.0,314.495,421.558,365.71333333333337,577.2455539372139,464.38231219883005,639.0978678042076
423,423.0,322.7325,421.6833333333332,360.96,577.2833333333334,464.9364074396275,631.956237898564
424,424.0,323.24,428.4460000000001,365.235,576.4499999999999,465.09371096361616,625.0469075778101
425,425.0,318.19,430.536875,360.262,583.788,465.25145499735993,625.0351907169978
426,426.0,310.0,446.32555555555547,358.57125,581.995,471.586738483495,625.0354986395902
427,427.0,308.796,433.45625,353.66,591.1583333333333,465.4239836004354,625.0218174373956
428,428.0,309.785,444.425,361.74,578.875,471.5513404014288,625.0400184104443
429,429.0,309.4925,451.98999999999984,354.5145454545455,583.9633333333334,465.54251222810626,625.0318220008508
430,430.0,309.0,461.65,351.134,575.95,463.7566114720096,625.0399570739779
431,431.0,302.192,459.2728571428572,344.7025,575.95,465.426366952016,625.0347442764197
432,432.0,296.6566666666667,449.86125,344.22857142857146,574.45,465.3501695044952,625.0336453669471
433,433.0,314.7425,438.58600000000007,351.8533333333333,579.1784336384384,465.3326292301801,624.9389536631554
434,434.0,309.495,446.54666666666657,352.4875,573.2833333333334,465.2299289433178,625.0418587190503
435,435.0,315.28000000000003,448.2252941176469,350.995,573.45,465.13867564403574,625.0429760296375
436,436.0,338.248,447.0676923076922,338.9698263294232,576.975,464.65696235505476,637.6284011501625
437,437.0,365.68125,454.63285714285706,343.6307935413538,579.182,461.50917108616966,637.6309844211816
438,438.0,358.31666666666666,463.75666666666666,344.98,589.99,458.33092659483793,625.036194720785
439,439.0,346.19,454.9108333333333,342.44666666666666,585.1500000000001,458.2192992007344,625.0361449618247
440,440.0,360.475,476.10615384615386,342.945,586.0790360351845,451.93877923651706,624.9390401369749
441,441.0,370.98333333333335,460.54125,343.7369749674805,583.7783104603365,458.9806472966806,625.0043199582169
442,442.0,308.4575,468.2275,342.915,573.93,463.5291386998696,625.0384046755286
443,443.0,318.9625,435.5833333333333,338.79,572.742082467742,464.9358309965816,624.9390259141021
444,444.0,329.99,461.1237021650425,337.50499999999994,571.96,459.01094224160846,625.0535358209634
445,445.0,311.745,459.98285714285714,336.47769230769234,569.0,465.01519029474554,625.0408642623504
446,446.0,287.94666666666666,457.4916666666666,335.59666666666664,563.6633333333333,465.180762447566,625.0385040367364
447,447.0,336.32666666666665,459.84,335.97,565.0,446.93078917255303,625.0521697995664
448,448.0,324.369,458.3707142857142,338.9866666666667,581.8907966666727,465.09094652436113,624.9384809142687
449,449.0,316.91125,462.0,338.18,564.085,464.9212913858709,625.048072842695
450,450.0,322.7422222222222,465.9871428571428,333.4875,573.99,463.1539787910918,625.0379635345706
451,451.0,312.08875,455.99000000000007,332.99,565.0,464.8746168855533,625.0427602296737
452,452.0,328.3225,458.286,334.0,607.0,465.09039391072173,625.0035728035854
453,453.0,291.43,467.97,334.2,649.0,489.167746366639,624.9513798445576
454,454.0,321.716,453.995,330.0,568.9766666666666,464.7233144308746,625.0400108359622
455,455.0,307.6036363636364,460.245,332.5,577.65,465.0463166674682,625.0290165691694
456,456.0,302.6314285714285,476.8558301750134,326.95,558.495,445.23144864964263,625.0521535696342
457,457.0,305.695,471.99500000000006,335.0,556.5,463.2581779477952,625.0509613475391
458,458.0,305.389,484.79,334.6333333333334,555.0,451.96815773206475,625.0532723127643
459,459.0,299.4716666666667,473.7422222222223,334.0,580.8222230866928,465.3226738771832,624.9370029845131
460,460.0,299.32500000000005,471.34875000000005,334.6,550.747688821349,465.3060856727456,624.9376565495143
461,461.0,305.43833333333333,488.994,334.5,556.6666666666666,456.412515106325,625.0517134514515
462,462.0,305.16,466.99,366.0,559.24,465.205756741666,625.060231627066
463,463.0,302.644,467.21514211828435,367.65,558.0,445.21539129799834,625.0716680368619
464,464.0,309.158,472.49,377.572,554.735,471.455047675104,625.0713725734832
465,465.0,303.17538461538464,462.0,379.99,544.9289514978282,482.82851826809076,624.9526987332812
466,466.0,304.69500000000005,467.0,396.9273705050612,534.495,466.589118691911,637.6239381379937
467,467.0,297.14,461.99799999999993,408.2033333333334,534.111055110761,494.3747980144559,624.961373891974
468,468.0,304.8,464.8457142857143,398.16,535.8509127140923,482.8409706795587,624.95913297671
469,469.0,297.4128571428572,463.32666666666665,420.94999999999993,534.1152567308036,494.53655899601955,624.9659964883406
470,470.0,296.84857142857146,465.796,413.876,534.4314936522375,494.4512408489103,624.963641920319
471,471.0,291.525,457.34510472672616,371.48,538.6366666666667,445.0554564822609,625.0867974883625
472,472.0,285.505,464.44,396.35166046104206,542.2542857142856,481.58194241549035,637.6232945050457
473,473.0,291.0075,459.0,385.30360075797944,527.99,466.614410758873,637.6235711557609
474,474.0,292.762,449.33,357.495,527.5281927001166,464.18693335260986,624.9485955964137
475,475.0,296.48,448.355,367.0587235460772,521.3942899649303,465.1763831345402,624.9896529395546
476,476.0,296.48,448.6231746309589,370.16333333333336,528.6621314862828,470.32128011761887,621.629719723131
477,477.0,291.15125,448.36410929011663,366.174,519.8785714285715,448.384087374738,625.0995900515886
478,478.0,288.2692857142857,439.0,370.26666666666665,512.2175,459.6739375025671,625.0887309019155
479,479.0,288.31333333333333,424.0,363.49,508.41428571428565,459.71959270467147,625.0862123047742
480,480.0,285.0,429.5,367.995,499.97,464.8560252174995,625.0932539291686
481,481.0,287.994,441.995,376.71,504.639360844793,464.229272424031,624.9553836650387
482,482.0,287.394,449.0,373.2,498.495,460.74719003247446,625.0999890677065
483,483.0,285.26,442.3831918263404,372.1681818181818,499.88933776381634,469.2409624114149,621.6304816398675
484,484.0,282.39,441.5662308184337,376.13,500.6991954392656,469.2538973443512,621.6319273011536
485,485.0,285.0,440.65828043704806,365.9740000000001,496.99,452.4764540936044,625.1127414125759
486,486.0,284.158,463.05434842055894,340.0,498.0,452.4843288937596,625.0996384718188
487,487.0,284.16333333333336,447.6571186651504,354.65535384542073,502.562857142857,452.48933600837853,637.6144720924159
488,488.0,282.25,450.0,358.0,504.3,460.6983027584952,625.087389078758
489,489.0,282.886,457.057031438895,352.495,504.4750000000001,452.4894691795146,625.099042632715
490,490.0,282.992,457.6170014804612,352.8985714285715,504.0,452.49155189914313,625.0993566174848
491,491.0,280.992,440.0,351.8727272727273,507.95,459.67878501686033,625.08029018644
492,492.0,276.66,465.9240551375167,354.775,507.955,452.5017147352376,625.0941268615177
493,493.0,279.786,489.995,353.5,508.44,451.96276073279137,625.0861710979876
494,494.0,283.178,462.5,358.757469256314,511.28,459.6386130655408,637.6233362454135
495,495.0,284.25,467.5,357.66,511.1950000000001,466.654079558956,625.0841695816463
496,496.0,274.6166666666667,466.16,359.475,519.94,466.7012733602844,625.075118238036
497,497.0,279.63000000000005,464.495,363.31666666666666,515.9057142857143,466.6846829330818,625.0806211888009
498,498.0,268.05,516.0,361.495,516.328,451.95742554534763,625.0810111170674
499,499.0,258.9957142857143,486.55,357.5,515.8914285714287,481.7714743057131,625.0739658033349
500,500.0,257.81,468.385,359.95,505.99,466.7308106950524,625.0790974096933
501,501.0,259.1457142857143,455.0883333333333,362.9966666666666,505.3133333333333,466.7067597661049,625.0792590525998
502,502.0,259.0816666666667,454.495,357.778,513.2785714285714,466.70123226308215,625.072041542395
503,503.0,257.9866666666667,456.995,352.9866666666667,514.49,466.69710003316607,625.0694573801833
504,504.0,253.66,467.25237196888685,352.33,521.3166666666667,445.0775944283847,625.072109075992
505,505.0,256.3233333333333,469.4187500000001,356.0,515.3266666666667,466.7329536080545,625.0703803763737
506,506.0,249.66,473.8416666666666,357.0,519.225,466.7652107747931,625.0663626960712
507,507.0,244.49,476.575,363.23021926925037,507.6466666666667,481.89477154787625,637.6212088863516
508,508.0,235.0,461.76666666666665,358.81117402240693,513.95,481.8324880035334,637.6216287316199
509,509.0,246.7,468.2514285714286,368.45,506.96,481.8562478476074,625.0762173085193
510,510.0,239.9275,470.0,362.2866666666667,508.584,466.7705734775877,625.0711933259685
511,511.0,240.667,469.14047972258646,356.0,497.0,452.91773665780266,625.0846699043848
512,512.0,238.295,464.1425,359.96500000000003,518.74,466.7706375634455,625.0626654785888
513,513.0,237.44444444444449,464.4975,358.88996375180045,517.3233333333334,481.7988354087729,637.6218739265735
514,514.0,236.37,474.0,359.6628494571975,504.9966666666666,481.88691253969336,637.6212234568653
515,515.0,238.99,465.9435192014692,356.0,518.996,445.10566503655133,625.068433745321
516,516.0,237.7711111111111,465.0,359.86,518.9933333333333,466.7672654186297,625.0618972199659
517,517.0,237.696,467.99,358.0,518.2425000000001,466.76576708358704,625.0619316406379
518,518.0,236.36380952380955,468.6666666666667,359.86,516.28,466.7694310271754,625.0632998460953
519,519.0,235.37600000000003,463.0,359.49,503.60428571428565,466.74457317674444,625.0701066988536
520,520.0,232.6816666666667,461.4,359.0,517.9933333333333,466.76308353539207,625.0600981963927
521,521.0,232.34,461.3233333333333,357.975,511.9440000000001,466.7526142315466,625.0633270420327
522,522.0,232.22000000000003,461.99,355.975,493.568,466.7283089332035,625.0735275179547
523,523.0,234.855,463.59502668727214,358.9066666666667,516.9799999999999,445.1063799429429,625.0682177011421
524,524.0,232.275,461.49,361.895,507.78600000000006,466.7520435227472,625.0665839953026
525,525.0,236.8727272727273,462.54955015455306,358.5733333333333,511.6466666666667,445.0812981661167,625.0719998751512
526,526.0,234.19285714285712,468.1175,358.0983267687444,505.985,466.72662033102034,637.621873222231
527,527.0,232.34,463.57,357.93,521.4875,466.75994127575603,625.056884073304
528,528.0,232.34,454.9966666666666,358.86,526.9060000000001,466.7541611906412,625.0529925412457
529,529.0,235.07875,464.99,359.86,506.495,466.74051687725125,625.0671612987355
530,530.0,232.272,459.6578915859069,360.05516540421735,512.1466666666666,445.09139564220044,637.6157404720531
531,531.0,232.4375,458.6755229549188,354.6933333333333,502.39,445.05874108339947,625.0743041293518
532,532.0,233.0,460.0,358.42490322435697,507.1940000000001,466.7126959577014,637.622395183063
533,533.0,232.61,453.5,360.786951754439,505.99,466.70231905575855,637.6226496165849
534,534.0,234.86,446.7033333333334,371.7480000000001,499.9975,466.72563953774807,625.0717715845998
535,535.0,233.0,446.4775,361.93,498.995,466.7094586348919,625.0689681180966
536,536.0,232.5,442.0,354.86,489.596,459.66093798777683,625.0714730470307
537,537.0,225.0,444.4538431642603,357.20563904486426,497.83591089965046,470.29727463693274,626.1363417123856
538,538.0,222.495,444.6666666666667,362.2208036698039,495.8739296108372,465.1969489004464,624.984744140771
539,539.0,230.33333333333331,446.2951042946888,361.2040110605148,496.7083964548052,470.2880217669877,626.1365421785713
540,540.0,239.98333333333332,444.0,362.9869907957958,496.2302456536147,465.1530371711839,624.9871522447822
541,541.0,286.7735714285714,444.16333333333336,365.27228913646,486.22,459.7346699655943,637.625303973417
542,542.0,260.28000000000003,440.49,363.42,482.3086990498957,464.02658761549793,624.9614138425903
543,543.0,281.7407692307692,439.39,365.79,483.33375610179473,463.9570050032815,624.9639227304519
544,544.0,264.9714285714286,438.4633333333333,364.574,482.7461406993598,464.00536239978135,624.9624348973729
545,545.0,268.324,438.695,382.0233333333333,482.3290210692267,464.0384865813052,624.9666143060159
546,546.0,267.3525,435.03833333333336,383.4414285714286,482.207065104371,464.03314255243924,624.967121054554
547,547.0,267.95000000000005,430.34,374.93,484.0,459.7197238301523,625.0863960233905
548,548.0,257.9833333333333,427.6214285714286,374.7425,483.99,459.70982948233365,625.083113034922
549,549.0,267.485,431.4448226351924,375.9422222222222,483.8428571428572,452.59496832962975,625.0999388928105
550,550.0,270.0,428.85,373.96333333333337,477.8,459.7324918546543,625.0891273597709
551,551.0,269.5775,429.42,356.1325,478.8542857142857,459.7326711140973,625.0833430499491
552,552.0,274.69625,426.6187796513692,363.588,480.33,452.5981163648551,625.0994430369042
553,553.0,284.23,428.495,365.72,481.49285714285713,459.74771687283567,625.0880402999867
554,554.0,269.95,427.495,369.81,481.4,459.72870041325814,625.0851503584338
555,555.0,273.74,427.495,368.495,481.995,459.73278784964424,625.0852819209683
556,556.0,272.698,425.0,368.0,478.9925,459.7377910474495,625.0859024147333
557,557.0,287.495,429.49,361.29,474.3226491834408,464.9850919529802,624.9660421930483
558,558.0,274.3483333333333,429.29,359.722,467.97,459.7510465814611,625.0896659466334
559,559.0,282.81,425.0,370.31,467.95,464.8676154702798,625.0940736591268
560,560.0,297.42545454545456,418.246,371.814,462.3,464.8632888288035,625.0998685910322
561,561.0,319.384,412.24,373.74375,459.6333333333334,464.8620079908075,625.1061982176644
562,562.0,288.29999999999995,411.995,354.86,459.552,464.8668400006117,625.0927411214725
563,563.0,308.37,411.485,364.5371948250933,458.3033333333333,459.8254890403521,637.6273907866661
564,564.0,296.9877777777778,409.985,348.055,454.06,464.86378388455825,625.0947840829305
565,565.0,282.38111111111107,409.85,349.86,457.875,464.86829103333025,625.089799046235
566,566.0,270.79428571428565,408.0,352.99652370612927,455.81666666666666,459.77744886484726,637.6258587602479
567,567.0,286.995,410.11063937062335,356.7215193286077,458.0,452.6198185790714,637.6191070000466
568,568.0,290.592,409.0,363.1033333333333,458.072,464.8669506505531,625.094565276548
569,569.0,290.96166666666664,408.49,359.9757142857143,451.782,464.86168564018766,625.0963410868172
570,570.0,286.6191666666667,408.29,363.9675,441.31666666666666,464.8505304302764,625.100591870585
571,571.0,273.039375,407.2735938972833,362.375,429.95,453.6598386617446,625.1182546280696
572,572.0,274.46444444444444,408.0,359.1766666666667,427.4985714285714,464.8386999068269,625.1014455355565
573,573.0,273.07700000000006,406.995,353.615,437.84060030869216,466.6334510776038,624.9664230444763
574,574.0,270.0,406.811639379277,355.16,430.4781232226539,459.04803061202347,621.6378506525315
575,575.0,281.6333333333333,404.245,357.19,428.17746173849224,459.61883346279654,624.9681484942823
576,576.0,274.09625000000005,404.0,345.6,435.75755850773874,459.61387197006644,624.9655508835295
577,577.0,278.57714285714286,404.64,354.8883333333333,435.33,464.8510324404341,625.0967218524816
578,578.0,277.56714285714287,404.9097725545204,362.965,432.64833333333337,452.6259564942493,625.1165902595476
579,579.0,280.7191304347826,405.66,362.62000000000006,426.4222222222222,464.8407559846297,625.1024107266808
580,580.0,287.976,405.3741739178528,359.9997909942399,416.31819623198015,452.19703862964604,637.623864842601
581,581.0,287.95000000000005,405.475,359.99,414.97,464.82859561495104,625.1072865556829
582,582.0,279.82666666666665,400.0,354.95500000000004,416.0533333333333,464.8337405949429,625.1026980560171
583,583.0,257.99333333333334,405.495,353.78777777777776,422.95,464.84373460441367,625.0952884213848
584,584.0,256.5825,405.0,354.224,430.634,464.85202647151,625.0919045356358
585,585.0,260.4242857142857,404.5,352.802,422.3,464.8441144859106,625.0953427558042
586,586.0,264.12,404.4166666666667,353.9466666666667,429.784,464.8514517411852,625.0934489272432
587,587.0,262.445,401.49,354.192,430.98333333333335,464.85381437639273,625.0921057440811
588,588.0,270.094,398.13000000000005,350.9144444444444,434.0,464.85775822742545,625.0912714131043
589,589.0,277.9820000000001,398.875,342.27076923076925,434.5133333333333,464.8595842001116,625.0906121772381
590,590.0,279.6558333333333,398.975,334.35374999999993,432.06666666666666,464.8590329430391,625.0897903201461
591,591.0,277.77777777777777,395.3943996907998,331.8575,440.55,452.643214693455,625.1002214943828
592,592.0,282.90142857142854,398.95,330.4183333333333,434.2475,464.8627019848487,625.0882865927803
593,593.0,280.0525,394.5566666666667,328.0883333333333,436.985,464.8672494299154,625.0853464950941
594,594.0,267.6466666666667,393.3575,323.0,438.0,464.8702295105182,625.0808777729836
595,595.0,266.985,393.99,334.95166666666665,440.975,464.8708204794572,625.0823252503154
596,596.0,274.99,393.29,329.1845454545455,434.9859087328694,459.63667112657924,624.9657912089536
597,597.0,273.695,389.795,332.2057142857143,429.6466666666667,464.8622702286568,625.0865555721543
598,598.0,267.95500000000004,391.8002326329003,329.99,430.6191666666666,452.64822974687735,625.0996202048292
599,599.0,273.8463636363636,394.3175,345.33,426.65333333333336,464.85694529088374,625.0909770937991
600,600.0,269.42187500000006,396.85833333333335,350.3282255454911,419.893,464.8702421203289,637.6262393755042
601,601.0,259.745,395.68285714285713,352.6777627496142,418.6433333333334,464.8706375071051,637.6259311900001
602,602.0,258.85,399.8333333333333,352.9121547565519,419.8675,464.8715036125444,637.625827768247
603,603.0,259.9916666666667,398.5,352.86,427.2833333333333,464.85817573899544,625.0892809903554
604,604.0,259.475,408.18,353.265,422.8767978326156,466.6533650771618,624.9691678813638
605,605.0,266.66333333333336,400.525,352.67,419.125,464.85065468290986,625.0934682801167
606,606.0,267.485,402.725,352.45428571428573,421.398,464.852761918752,625.0928573718164
607,607.0,272.2085714285714,402.70714285714286,352.655,414.2125,464.84598927193156,625.0962477097256
608,608.0,272.3607692307692,402.268,353.735,417.17583112002285,459.63058910263425,624.9708407964381
609,609.0,267.91,398.14,353.816,414.98,464.8487480666426,625.0943758967209
610,610.0,267.91,401.97788098276067,352.04,424.0,452.65392129402613,625.105408439891
611,611.0,265.0,390.47,349.6433333333334,413.766,464.85082519840915,625.0919499298983
612,612.0,262.89833333333337,395.2425,341.84553875777596,407.7833333333333,464.86515711041653,637.6261037163794
613,613.0,262.495,392.584,345.26435954718943,415.5733333333333,459.7853921193514,637.6262831408477
614,614.0,263.6666666666667,394.25,340.0,411.54309502929834,459.6339981590208,624.9688506891306
615,615.0,264.97,403.8083333333333,338.995,409.99,464.8482707741358,625.0916508908526
616,616.0,264.525,408.8966666666667,339.5,415.83,464.8531292752098,625.0900576385886
617,617.0,263.0566666666667,407.725,343.4825385562454,406.4525,464.86401359144264,637.6258700833854
618,618.0,262.5,407.3183333333333,344.5,404.9625,464.8438244041027,625.093859421379
619,619.0,270.0,400.798,345.6133333333333,402.945,464.84258085898233,625.0953700117968
620,620.0,269.995,405.794,345.6133333333333,400.99,464.84035869165825,625.0963789812876
621,621.0,276.975,407.99,345.0,401.99,464.8408219668766,625.0974021511256
622,622.0,279.32666666666665,408.33,348.5,402.0,464.84055318699063,625.0985008982086
623,623.0,271.08875,407.96492423458835,345.54840073137365,399.4603863032055,452.19199547538454,637.6245419863806
624,624.0,274.4975,411.2125,346.0,399.99,464.8399779775715,625.0975206778821
625,625.0,271.592,407.48166666666674,345.4719491794172,398.165,464.85929234301346,637.6261950589842
626,626.0,273.2866666666667,407.0,345.0,394.98,464.8371869194173,625.0977531852104
627,627.0,276.96500000000003,398.84857142857146,342.995,398.97,464.8427152711716,625.095668376432
628,628.0,276.09857142857146,404.1225,344.96000000000004,397.31666666666666,464.8405607987856,625.096850330338
629,629.0,274.59125,402.196,344.2307692307692,397.88,464.84211250882726,625.095799748916
630,630.0,277.22777777777776,404.83,345.4975,399.8875,464.84359304439874,625.0960633957832
631,631.0,273.51000000000005,404.33,344.99,398.36,464.84312579424477,625.0954457052368
632,632.0,267.495,399.168,339.0175,397.095583385009,459.63974363083395,624.9707869261435
633,633.0,274.49,412.495,346.245,397.7829243735952,459.6353115008172,624.9722101884423
634,634.0,276.33,402.7175,342.831,398.70827346879736,459.64349960703777,624.9721359979352
635,635.0,271.698,406.776,339.69,396.9964916716399,459.63841169440184,624.9713131645158
636,636.0,274.0514285714286,401.962,339.995,395.993547205542,459.6433328389205,624.9717498077181
637,637.0,274.3333333333333,403.23,340.49,395.9949693608239,459.64297799710084,624.9719195599877
638,638.0,272.3990909090909,401.95,339.985,395.38,464.84475368120167,625.0934679877066
639,639.0,274.615,395.65,339.475,395.43,464.8461264453259,625.0928914427838
640,640.0,264.6466666666667,401.2742857142857,335.3885115054996,389.52019333068284,459.63947738763727,624.9960606929903
641,641.0,276.4875,400.6271428571429,338.6333333333334,392.63948569224436,459.6473231144445,624.9722548226547
642,642.0,274.166,398.7457142857143,334.99,387.86,464.84090440807626,625.0939025165941
